timestamp,random_id,url_hash,domain_hash,zone_id,feedtag
1649785352001636,223073351,1198102715951440444,5853672741654133474,5728,3
1649785352001654,2172218649,17461702990012613156,12734670585923677959,5728,1
1649785352788141,1018011969,33486228002094068,17913664989320665506,2036,5
1649785352001756,502435394,2382060640271906872,4976265671983832158,2036,3
1649785352001775,1276860908,13904355349777400528,15248603465799913923,2036,5
1649785352001793,1252503814,7615931495405866413,5479203311263599973,2036,1
1649785352001836,1789340629,4786831368311596073,835623908492790670,2036,4
1649785352001854,180184779,17139636990413617783,891652143164070036,2036,3
1649785352001873,3013783909,15030500273214410221,162010672497604342,2036,3
1649785352001919,3342736329,2127368648817338412,2722166806096085199,2036,4
1649785352001963,565143405,10725154775220323335,3704506512357549776,2036,1
1649785352001983,1150421912,10061655946056856009,6615363491218610320,2036,2
1649785352002029,3531105735,5857649741457343295,5235107342895344332,2036,6
1649785352788526,3209533013,15509552602205147108,18187882283597431800,8494,5
1649785352002150,3375534034,5512859920921345265,12873557603721410027,8494,1
1649785352002179,495760145,165976872962189893,14829121541877735309,8494,5
1649785352002233,1938093875,13828785156108069106,575354479531455118,8494,3
1649785352002257,1607241538,16636228331312494643,16457225152456679166,8494,2
1649785352002277,1505364783,1505906121263006716,212505949374682592,8494,5
1649785352002325,3899943895,7661212644527283850,17587989188846406462,8494,6
1649785352002342,479592617,17206660868309102665,13528327790944628126,8494,6
1649785352002358,2688397330,2320272050330300125,8150423680937564783,8494,5
1649785352002395,1622259546,9242848878604164518,8536171256885137179,8494,6
1649785352002412,2364425209,815186611319881078,8657696412170400096,8494,2
1649785352788883,767376659,13619925649348069775,3128401820381129213,5422,2
1649785352002493,2194212512,9982536135674096900,4063749678598730820,5422,5
1649785352002510,3571969881,7456680440990264000,17159491417367107592,5422,1
1649785352002550,2777222925,10005218491729424225,14848099761562705756,5422,6
1649785352002565,773275096,14609015951702657201,4091364155748442931,5422,3
1649785352002603,2872799762,4142216984190994074,17366591743935448106,5422,6
1649785352002620,2529595313,16114354511023596827,9487870494849530182,5422,4
1649785352002635,2350379505,13454072896371723810,2285016566005787211,5422,1
1649785352002785,1712137285,8224956679739773580,15718370804091989443,5422,5
1649785352002820,2896696798,6603329230221634650,15574944995564175367,5422,3
1649785352002840,1710864102,11267326990657239868,5500163831099915820,5422,6
1649785352789337,2765217478,6701390137709875471,18218163301750037505,1078,4
1649785352002995,1418910011,5593640595675964014,15087628856250204197,1078,4
1649785352003043,1626444114,18101073681236365824,12661476392735318671,1078,6
1649785352003091,132903733,6886193016238438678,13212677540574391914,1078,1
1649785352003108,2092967702,2610687698593101864,16828972637267732369,1078,6
1649785352003150,3593392999,12139413783674568183,18094465061839223924,1078,4
1649785352003169,356614486,9177750176240271354,2063604960788565185,1078,1
1649785352003224,996746660,5715961385576043167,12893967440426271584,1078,3
1649785352003247,2722529592,8863500974238602498,4214650774164231588,1078,1
1649785352003278,2954850183,11357844181729929181,10088685898843032679,1078,1
1649785352003322,2161112896,17332650873762559831,7449073786262424976,1078,4
1649785352789803,2812513097,4064702532384010497,17812728031393879072,1513,2
1649785352003417,2583331056,318172231821402590,10840417072970275068,1513,1
1649785352003436,2406171647,3658729978551622217,12917985892281419797,1513,2
1649785352003494,2147080855,15005075323766077662,6618307010231526382,1513,5
1649785352003537,1623861717,1271057564658226185,1148699164588320832,1513,1
1649785352003554,3270388508,2636852383262325224,14307225561068612198,1513,5
1649785352003598,4000697839,17365628899592843144,15263828248569923620,1513,4
1649785352003639,1277575420,5928072984401047004,11917646776170308175,1513,1
1649785352003655,1608790570,11649159342344828212,15114561817300330534,1513,3
1649785352003694,3002398433,5223936135270292812,14012427189360872799,1513,6
1649785352003724,122994201,5292520150975361006,11017274502352742163,1513,6
1649785352790193,3076058652,11097662436814526272,2403910151141889102,7762,6
1649785352003814,264888280,15909199440941341874,11563988028524085985,7762,1
1649785352003854,126610943,804092539427636277,13542423599494903722,7762,5
1649785352003902,3913452699,9599619143360150070,8005609345208611235,7762,2
1649785352003925,1309402633,11594229166014590504,15433955216323525685,7762,2
1649785352003942,2705043023,13357003333397600878,5501634970972144200,7762,3
1649785352003982,3733043836,13582969173787814680,2497966414820710877,7762,3
1649785352003999,1591360799,2779548500317714498,1647510485558439849,7762,1
1649785352004015,1731299158,15580704278428905624,3638120829661095099,7762,2
1649785352004058,1499779074,7860712139795968459,6929922266789049841,7762,5
1649785352004104,2720339496,6548464030511250747,12385787998590319832,7762,1
1649785352790607,487373882,13490475494083476372,14451818204933881241,1153,4
1649785352004205,3059166585,17803404773033983858,17707219187716710018,1153,5
1649785352004256,1249574287,17034588694468820101,15225053611246827281,1153,4
1649785352004272,1157140761,6996175371116107696,3927050115154372855,1153,1
1649785352004308,3047406509,3876616647347925304,9831890505712607607,1153,5
1649785352004347,2282174560,14448092506147825103,13551963104963582055,1153,4
1649785352004375,1172685161,15919549097187057787,7993215449223100731,1153,4
1649785352004393,1814926947,18173118983870791978,14075318521163316681,1153,6
1649785352004431,1837431995,11078010983112918083,12729276355366121162,1153,4
1649785352004447,1841129820,10169792978148958581,6939854037333360804,1153,3
1649785352004465,3824667762,7050059120243345186,12922612922570651468,1153,4
1649785352790985,3963894809,5083930956847884222,2143359304284524880,6288,1
1649785352004601,1006904269,13568590198258263708,1581565401641257418,6288,4
1649785352004619,1921836033,9545833402542517385,18045189289803052771,6288,6
1649785352004635,2229860317,14100053362738312770,17127920472931293679,6288,6
1649785352004674,2714999447,7672569919071166458,2478283030207501660,6288,6
1649785352004693,1175469983,1088684279731642026,4819449264253695852,6288,2
1649785352004717,243980540,3839212469682315412,6411253437133519664,6288,3
1649785352004764,4039992013,2943083658672990682,6171962129873398922,6288,2
1649785352004784,1363007423,10538405706043678822,14486280643294374874,6288,3
1649785352004801,2709447513,1581230154568390601,15924296491955094753,6288,6
1649785352004847,2992986124,16423436145773169555,17689237996187878925,6288,5
1649785352791317,4245393802,17439061818646902443,10443661799530683383,2798,4
1649785352004927,3966241951,6178228120592249685,12569276944773759473,2798,5
1649785352004945,3684201865,5798707713388752136,8272261143497903152,2798,6
1649785352004961,824996934,12855070067314163012,17080430166277514692,2798,5
1649785352005007,3146723888,6070801829401352240,11025024146697961551,2798,4
1649785352005023,4112786796,1259584792544408237,18016813907513587397,2798,6
1649785352005039,565051997,6808592010133844003,566958866298425582,2798,6
1649785352005078,1330692906,11307956105929421252,7347490204972135401,2798,3
1649785352005096,2477557697,13771975482856004397,16358706695812331480,2798,1
1649785352005111,3039841901,9309978610057191729,12209472365852565862,2798,5
1649785352005178,392668094,11644574834253553747,6810333895094393381,2798,6
1649785352791652,2055675142,14543785028625698977,1819440740636834011,4717,2
1649785352005269,1405400904,10304252563419532438,10163077324655120216,4717,3
1649785352005287,4029994553,9301318254820658324,6406595631004398026,4717,3
1649785352005304,2089338674,15198898576092864057,6154798764881268699,4717,6
1649785352005342,1101856689,557543093670520928,13710209054934197188,4717,3
1649785352005403,2068755503,15974103852666501848,11191667564854786964,4717,4
1649785352005422,2056479234,2736008037479180986,11257308131291882568,4717,3
1649785352005477,2424245043,3839989651024663476,3930080583478061201,4717,5
1649785352005506,2073598342,2605437345413009497,17522792388799644443,4717,1
1649785352005523,2253931390,7016353306397554569,16065566891201433462,4717,6
1649785352005562,4245894278,7094717789721253391,6822112226862432754,4717,6
1649785352792030,2870381350,159721235748916711,9281384405188440478,9018,2
1649785352005641,411435133,4479277781439052138,13182205818486495139,9018,5
1649785352005658,4083954836,525447091031060729,6154716215234291212,9018,4
1649785352005681,1074671770,16882584485831368579,12662832113483836998,9018,2
1649785352005721,2765740837,3720523279371136274,14155020163234744084,9018,5
1649785352005738,2080803577,1422543633469936018,14199552349440685236,9018,4
1649785352005754,1847184962,12411024199874658353,4120835091291182244,9018,4
1649785352005795,3873824272,17891312691395386517,14407185803100338658,9018,4
1649785352005811,942535495,11083403205975500440,10918956180416841249,9018,4
1649785352005849,1494158238,1166354648660353455,3289880160411983286,9018,1
1649785352005871,2103814949,16899920406724013364,12495041838058766990,9018,2
1649785352792435,2183948139,5926527298921713982,1885117839387804245,7672,3
1649785352006051,1021593996,13619869275261783147,4483915283841327369,7672,1
1649785352006078,585294462,5739895228101930316,4175291889905237945,7672,6
1649785352006118,3495286933,16159593196277485142,14858164091843499455,7672,5
1649785352006156,830348701,5844777231892805721,1444941144518484623,7672,3
1649785352006173,1151859120,5803108572212147704,16118468120807478612,7672,1
1649785352006213,3394847975,15754560727296395998,9089316805914357204,7672,6
1649785352006231,1777836402,8715274450813142466,6395455191274611417,7672,6
1649785352006248,3530097022,14222283335901508525,5857118548290410559,7672,4
1649785352006286,1695363527,11192626561980312737,7534238822237764113,7672,1
1649785352006302,2730616823,9635036271891998251,1911612557374203596,7672,2
1649785352792759,3204240016,15009111692789344969,14324398270123776879,5822,5
1649785352006377,3766586786,11306544635249264069,13307636611021252777,5822,1
1649785352006400,1883642344,6633755260706637061,145137304914398210,5822,5
1649785352006440,1160026572,4378916665607284238,7654821461068172307,5822,6
1649785352006455,961687636,13586942213479705838,5220797662375302983,5822,4
1649785352006471,2745883577,13246805620208151625,10705645926643511596,5822,2
1649785352006509,2622606559,16871616829184957380,8802833412193749843,5822,3
1649785352006526,1959939389,12444520080952233336,11525964169492140058,5822,2
1649785352006565,1748380350,9539437034166513083,9721939115050822247,5822,1
1649785352006580,1779368561,7663450334397682456,10508015821397501407,5822,1
1649785352006596,486147321,15212798923293214159,15534090568359386717,5822,3
1649785352793083,396448501,10167739880342040321,16929977329178258812,8099,1
1649785352006679,2958147283,13905991747745874461,964748052184188689,8099,2
1649785352006721,2405427543,1916937571439384052,15184669094041793612,8099,6
1649785352006738,2894617218,11184056810116640217,7298629088152402547,8099,4
1649785352006754,3926466057,16162257064496690292,14580748726091742047,8099,2
1649785352006793,1493937438,1932425179339561144,3001882538687024102,8099,4
1649785352006828,4243926921,15841904507481651297,10029293509590047080,8099,4
1649785352006845,1979384825,11361492093152803481,11219605034121420866,8099,5
1649785352006884,851764542,17369861304939877577,14718234425831081662,8099,3
1649785352006902,3870544861,17971029135101416987,17339061672879521111,8099,1
1649785352006934,2948756221,14516158493010290849,17901869786417248723,8099,4
1649785352793423,796603287,17392771008577910404,1692172113393255,4736,4
1649785352007020,3590045518,7044845628686591716,9307085193312418629,4736,4
1649785352007066,886871393,1510267991089230917,3760186910509319179,4736,5
1649785352007084,3907555066,17033418610980399765,14918203796593643610,4736,5
1649785352007127,3265474183,5111782200349189279,16976764212545312357,4736,1
1649785352007191,28076204,5420562262782056121,3358626862024065778,4736,3
1649785352007209,1660656295,8938890209908350821,14218726577336780360,4736,5
1649785352007246,3286254399,18019061273424205446,1995798051508243751,4736,4
1649785352007263,2038315463,13249574613418494567,10752737865513803115,4736,6
1649785352007279,2861049086,4463791632214328554,13957131078655041378,4736,2
1649785352007316,1024357693,3878681516201417438,10406169969271529637,4736,1
1649785352793783,2522118347,14133371564928787310,10692287941282350717,7477,3
1649785352007406,4134729596,7047225340858991945,1847660369791838285,7477,2
1649785352007425,1542821027,4887409714276122340,5222744420531384122,7477,1
1649785352007441,1983043700,11146096584342823843,13172416365094819526,7477,6
1649785352007480,2043590265,4001883284406631978,3986333864302725000,7477,6
1649785352007496,154920544,18045008310153942853,15051729758684700105,7477,1
1649785352007513,3388394541,5603563646798764676,5536086266501521850,7477,4
1649785352007551,4162022502,198566735200569222,6043213329686547698,7477,3
1649785352007568,1495093834,14987497421694699846,15169912232506811643,7477,5
1649785352007605,4227992835,17005146496575928561,13286763846219757621,7477,4
1649785352007624,3370453297,14215113788955784057,12776571361168476300,7477,3
1649785352794088,2289594309,2349587046177501389,6459706474287397636,4410,3
1649785352007712,2471696454,12519309668578197375,16356725103342476127,4410,6
1649785352007734,3927236733,9163077974121781873,2512550496220091282,4410,5
1649785352007772,3177659747,3450940728954675449,8998715621826457834,4410,5
1649785352007790,1794917347,18014300594518557956,6347711309823270840,4410,4
1649785352007806,1526190073,2311542636299851866,8414515791276758985,4410,2
1649785352007844,3158504450,7453280065400671877,15775140593496126111,4410,6
1649785352007859,3207940646,9940315275076094612,31728127901891499,4410,2
1649785352007876,2749211501,2832227227663214980,11390409594665862009,4410,6
1649785352007891,3745258224,14149984795517461396,11319556297062493679,4410,1
1649785352007930,2129964361,14268747200589832847,18331121004544289077,4410,2
1649785352794386,249676452,12908076273642853930,16644375907801955627,5686,6
1649785352007996,3110065204,3601954223295705516,10355150213324564278,5686,2
1649785352008013,3728052481,25903723763264070,2125187595729270231,5686,2
1649785352008051,2391829619,13151541698153741892,17575101310321723277,5686,2
1649785352008069,2784668201,10212273063308920200,5541570613868452360,5686,4
1649785352008084,3878408944,7483226096917157097,3921083843214821774,5686,4
1649785352008122,3989035694,9118451579923862071,2329763640018632289,5686,3
1649785352008138,1610266060,3629610658386656470,14678193343679063635,5686,2
1649785352008155,701369021,11514666341700035863,424836475670698721,5686,5
1649785352008193,2913754262,5088779717905503119,16981046675411117353,5686,5
1649785352008208,2483645294,16718192300502888432,26019934439186884,5686,6
1649785352794679,1085029261,12715059724710695163,9128392667094578884,1429,6
1649785352008296,680227313,10271082755110510818,18026102692816573651,1429,6
1649785352008337,1532938452,7414339924212150342,16296407690171642155,1429,3
1649785352008353,3459891320,2842558032076938975,6994701725456341782,1429,4
1649785352008371,386092048,16848059824980321588,4365839688282304393,1429,3
1649785352008409,1172354782,5765023514484054904,16007015245156967931,1429,4
1649785352008426,917565353,5584753574028830292,5345554140682880217,1429,6
1649785352008442,2248238317,16165579802498435998,12425401126869967395,1429,3
1649785352008481,2187043155,5086336881447556985,501660494639423060,1429,5
1649785352008497,1816115108,4557453497648833053,11789891281093069339,1429,4
1649785352008514,4097615155,623058459276349461,12485898803936203014,1429,3
1649785352795000,620971219,12111467887824342767,5955802580174730208,8425,1
1649785352008590,2155935614,1376618045678878859,7792238853309938279,8425,5
1649785352008640,4037220438,5236316590184266634,15914434491580891258,8425,1
1649785352008657,903680378,9621335619239379490,12959671645613238721,8425,1
1649785352008694,2103772397,16302383723304113045,5824236281971356704,8425,5
1649785352008711,143983853,7237475887296505784,9246662535106532919,8425,5
1649785352008726,3556479103,10709820232256035751,6552732692927189843,8425,2
1649785352008766,4241268105,7275375505828425933,4003155824974475313,8425,6
1649785352008781,2269757383,840931794050483181,628139262669583691,8425,2
1649785352008798,3964504856,11061815848121097189,6941069929649671702,8425,6
1649785352008835,1572290702,17381162071620458239,14829464832286307117,8425,4
1649785352795293,3836241625,15723456390512598627,3305780804771306647,7045,5
1649785352008910,1679852528,4598652331285119249,14865566136568565990,7045,4
1649785352008929,3730602267,12739236499111206122,2936156158399446628,7045,5
1649785352008944,2808289371,706646373000330253,7744721930983034856,7045,4
1649785352008984,998099984,11707272798224149565,16210088670730269946,7045,1
1649785352008999,4133043560,8998824787451656272,5377938165396870988,7045,4
1649785352009017,2708827273,5910370051896036121,17034619319091391308,7045,6
1649785352009054,1625291272,18333784898807988094,9102883153359035691,7045,5
1649785352009072,1867959417,12446297397326128002,3475239852869703055,7045,1
1649785352009088,2327596900,412130895437011770,6043864868605368212,7045,6
1649785352009127,3171543797,13852741463666000444,3482229276255360470,7045,2
1649785352795618,1333994981,13456038634978780469,9268659367855337376,7410,1
1649785352009241,3412610373,8634258150170275465,6924973857554318538,7410,6
1649785352009259,2773453986,7266610822330573964,3190037869727931164,7410,3
1649785352009305,3190994330,18015353779270498693,8237267179194546573,7410,3
1649785352009367,2869959431,17487543685972288766,2467585407430471951,7410,5
1649785352009383,1329232222,9005385261995280565,16829476693345082302,7410,1
1649785352009399,2677129351,7001992249875297675,17904025673453519109,7410,2
1649785352009438,1513625619,14868561455198348737,11068328662816682609,7410,1
1649785352009503,2043148966,13859670750989683050,5925481852526098786,7410,4
1649785352009519,1857151277,2759278983591500870,5763999504787578388,7410,4
1649785352009557,3603115311,6458942986197664050,17171578770998445068,7410,6
1649785352796046,1291187989,4810789937901241406,12136841432176469360,6838,3
1649785352009666,1623380846,5051293382474571912,16093769147443264028,6838,1
1649785352009684,1098226078,8183852673642962939,16880492585132985727,6838,3
1649785352009701,221051925,18103999211862670462,4687227866670585908,6838,5
1649785352009759,2015161465,16780922495899339694,15970386027939903609,6838,5
1649785352009775,1739172155,3867373156921181308,10002950468791651084,6838,2
1649785352009792,171542467,6770097012901103032,14925271964519791037,6838,5
1649785352009831,3075106199,9180729151781796251,12545095693007794437,6838,5
1649785352009846,1788118868,338752788234047557,7519766762707022349,6838,6
1649785352009863,724111006,12884114733228861526,6073837345885320621,6838,1
1649785352009901,70035631,5751230610721276715,3263258414955061285,6838,4
1649785352796368,1128288469,4943883854826983078,15736271700816975659,5597,6
1649785352009986,2169756435,7039285678401297772,126483113340171364,5597,1
1649785352010003,1690630116,936332878029482493,5764361405038412529,5597,4
1649785352010020,1805465585,1258719149465764414,1932098957107236244,5597,1
1649785352010059,2015153936,14205916859070403980,13646977124798447387,5597,1
1649785352010090,8109739,11225505935375633280,2170647174235480811,5597,1
1649785352010129,668816973,16471441296904937153,5217631197318350461,5597,6
1649785352010146,1130262551,8553328424330831384,14869868274837941063,5597,4
1649785352010163,313811200,108654494687724576,15010005091747627030,5597,6
1649785352010200,1636898175,2603580217178739425,15435522778970100253,5597,5
1649785352010216,2702780865,2483713555911182045,379193794204683683,5597,4
1649785352796691,3573861876,6428444934824101777,919845942808948643,4041,6
1649785352010309,2811403128,12255245736457883980,5462555995485467746,4041,3
1649785352010336,2393729510,2278446452728750310,10958693466248828560,4041,4
1649785352010393,3249704477,7507326598543378898,15399108251368053016,4041,1
1649785352010415,1404282169,10103214731377162034,942632359040489104,4041,3
1649785352010438,752471049,18343452207920600594,16653281792796310526,4041,6
1649785352010487,1465900466,334328912570311351,15948179912292708327,4041,4
1649785352010510,3854203279,13519683252777881995,16116232916717524395,4041,5
1649785352010539,2192884098,14086012680695716367,17649114823702225866,4041,1
1649785352010591,1972935482,15386420090353183010,1428999169941562747,4041,6
1649785352010613,3062328206,2108620136202631874,8618409619669064636,4041,6
1649785352797090,390349141,10845609213439173443,2630358756992774851,6547,2
1649785352010712,1788204083,14893668206014841029,15373486728148086031,6547,5
1649785352010735,4060695294,8726873990197158964,209105178535692394,6547,3
1649785352010786,2691955609,2292828708663451777,7545609821268028665,6547,1
1649785352010809,3353977844,1123659411140991053,5241161710672591221,6547,3
1649785352010832,2436489151,4742165665502109369,12463526634459704939,6547,5
1649785352010881,4161616848,8559620273428213011,13352975625426465093,6547,5
1649785352010916,1886197861,12239951664721688090,14049128426386347135,6547,1
1649785352010969,2942818917,7365846602428730535,10311917904019902893,6547,3
1649785352010991,4107673548,724960163467702016,18078331746691350793,6547,2
1649785352011014,3805683587,17684117551344791092,11334710432112738450,6547,6
1649785352797521,4012360942,13729981363618183611,1608006466501758408,6287,1
1649785352011121,601235920,16276707813087852541,1610313620679431566,6287,4
1649785352011165,856493455,11006994402170243089,3691073207708762607,6287,5
1649785352011203,2493454431,7452029401947887521,2740713748316375555,6287,4
1649785352011241,1119805118,2210930463126629744,17446381490074015856,6287,1
1649785352011282,1499190249,11258817162324484008,15381570700459419407,6287,5
1649785352011298,3676185769,14698193259976298933,16309852133648955785,6287,1
1649785352011320,3198917578,2615960177761781685,11727426005863634514,6287,1
1649785352011368,2361523283,6549397847322919270,12371764599973283187,6287,6
1649785352011389,1931189176,9137423949365292388,1503427855072481821,6287,5
1649785352011403,969815313,13940240641069381932,3412335167594874058,6287,1
1649785352797902,2320347770,16594798157065964581,312204679170904088,5470,1
1649785352011523,2603213497,18378743570129340375,18308217167061641315,5470,1
1649785352011540,2064485088,16556160222629372436,5415367849947175026,5470,3
1649785352011556,2056917341,7964886531053362159,2276434381310145243,5470,3
1649785352011596,55293005,13789206889388431497,9675388628532590583,5470,6
1649785352011611,3584997304,6464397270856126531,17858057468060006951,5470,4
1649785352011627,1718619972,1551746581985397599,2710379132801809891,5470,4
1649785352011665,548761657,12753361065017935929,16329955206274840469,5470,5
1649785352011680,259054656,11349029844217942199,12171504367709273870,5470,5
1649785352011695,4242361680,2347723443270074376,3136816370288270146,5470,2
1649785352011733,1029969569,9936578460875675148,2067829611731524419,5470,2
1649785352798186,3339103949,16817926543743970086,16998124278590009912,6507,1
1649785352011816,90099643,7323476930714149741,6304571036415843939,6507,4
1649785352011858,1993554399,14051931725253920950,5642622068101415869,6507,3
1649785352011879,310184508,12928635836205196756,8452934038978714165,6507,1
1649785352011947,2027232775,1472973059648377152,3907656072983985062,6507,6
1649785352011965,918539381,3451356075040054614,9822297057374622880,6507,6
1649785352011981,1107293893,13548638767045851227,9786316755937695175,6507,4
1649785352012020,1501433477,7332551918350629160,1044737079042748891,6507,6
1649785352012036,1700429977,5835244348001157900,10332846880235865706,6507,3
1649785352012052,3218607911,6049927324580866767,12131268698240245167,6507,1
1649785352012108,1684594644,7746811232606831369,4963703224675816472,6507,2
1649785352798572,1069434161,3626638287490229743,17468284379125814,3561,1
1649785352012193,2473327778,9831113849572772254,9264676091207598626,3561,1
1649785352012212,3788330568,7776341370245169564,13539926663620242205,3561,3
1649785352012226,1701893881,5744651161839677748,1823126627459592089,3561,4
1649785352012266,1966568834,3961015466811179064,16999408427361163572,3561,1
1649785352012281,3942547208,7297242604952246558,12413056727774948741,3561,5
1649785352012319,2554297675,13216389092456767865,11909826298812603829,3561,6
1649785352012334,1017555261,7572132743061086932,15625788675250974446,3561,2
1649785352012351,2112845439,18222758673948121532,10229101626167864187,3561,3
1649785352012389,1320901055,6475472396451018331,4205049888549027047,3561,6
1649785352012405,2681685939,5536037100189169583,4042994898866106905,3561,4
1649785352798865,3246734886,17080766814823713737,15098692746547966753,7325,6
1649785352012474,429182334,14108868051186015482,9688153690223412647,7325,4
1649785352012491,4126694518,3962363192051569649,15883139811727375615,7325,5
1649785352012530,333648687,11078651301574360822,13200797535794731158,7325,3
1649785352012546,1446159555,13183882802300275682,17184222156350549168,7325,2
1649785352012561,4122571880,15217260122390837284,494653445562915574,7325,2
1649785352012598,427373361,5000230501647852148,13012737298513282009,7325,6
1649785352012614,268286535,8198415737759945193,4100224369353795711,7325,1
1649785352012647,262273876,11257269394414224743,3287494411623493480,7325,1
1649785352012698,2086661877,3443425262274670543,13222665620651691770,7325,6
1649785352012715,4049142382,9354082782954642302,2898134629524001543,7325,4
1649785352799191,354836675,15331428315917139905,17217219427078897998,3917,3
1649785352012809,3948983759,17649044470187962273,2574036855789385491,3917,1
1649785352012828,1069424390,15664031415623027022,7891614479037360655,3917,4
1649785352012866,3595219396,3958289513458895654,10080989071881712623,3917,5
1649785352012882,3972207749,15504645964326714367,2733821414839388065,3917,6
1649785352012918,2040776310,15644032911600183209,13555242005174435707,3917,5
1649785352012936,3059730801,5983449291335643584,3405569309987691023,3917,2
1649785352012952,1255537452,15213866186736244138,18058832736632228650,3917,3
1649785352012990,2831445977,6007643965310013591,16305316345429435180,3917,4
1649785352013005,4020161273,7106390851609347867,7668846102138068981,3917,2
1649785352013021,4018661668,10845743968455945120,6617105066923308378,3917,4
1649785352799501,3059422519,2954207207896641302,12143636539597483169,8355,2
1649785352013110,80855487,15846682565417777297,16474897898586303491,8355,5
1649785352013134,3306295251,1048296730571563031,11201664612049811109,8355,1
1649785352013177,755004723,12288311471910365269,11606526836547430750,8355,1
1649785352013198,2258468830,15399153133506528945,3639499974624983900,8355,6
1649785352013314,2636330664,3500959569815974190,9493690044447094216,8355,6
1649785352013335,278401935,11014851902558681963,15898782162327471312,8355,4
1649785352013381,3174199118,15021679353890590180,809114622363069013,8355,3
1649785352013398,3919217257,18121044499041407847,6575005595069604267,8355,5
1649785352013418,3687153410,3095741273965925080,4743751611183346488,8355,3
1649785352013464,3640680495,48712376795084835,14684875633774300217,8355,3
1649785352799922,1559657740,9149048143967544436,5537994767571777605,4776,3
1649785352013542,3084503803,7451137068306927076,13142219639566232434,4776,5
1649785352013562,697661889,11191355795993792848,14001835733537464083,4776,5
1649785352013629,383510226,18135837399591762996,5946993549428685280,4776,3
1649785352013677,2058732874,6266311063901937978,7469192835812330966,4776,2
1649785352013696,1805472628,15543109543101852916,1930408927442784643,4776,1
1649785352013714,754908858,6575985526957949567,11989345958440470504,4776,2
1649785352013813,1360646839,4542500482796549376,5697815872527100304,4776,6
1649785352013833,2073151500,15633825634456964152,7710683748997447392,4776,5
1649785352013852,1307980138,15563653256983613532,7680489474080888682,4776,5
1649785352013897,241948315,9529655629147725931,12133979481247457027,4776,4
1649785352800434,2693827373,4385828772399517043,52073132326677306,1887,2
1649785352014058,3393588534,11922800133102073835,11468185098222158490,1887,1
1649785352014101,741419326,333328787019543811,16941518850887576500,1887,6
1649785352014145,300901978,18077094830121776656,3369844291763960105,1887,1
1649785352014161,1975659170,17000355088202903633,10978619673220507596,1887,5
1649785352014178,4119895001,275256152014818000,15624020174024785079,1887,5
1649785352014257,2742505363,11884300349430459686,17083468917783848471,1887,6
1649785352014275,1116839856,8793023121099370823,798709522661788394,1887,3
1649785352014292,367857590,1669991527810237623,9726357332799932487,1887,3
1649785352014332,1680293905,731833105324303912,12799500143865316026,1887,5
1649785352014375,1912232565,4759376787106133579,9280371325403293359,1887,4
1649785352800829,1991184473,17755973502426798019,6618916319081223506,5510,3
1649785352014459,964830998,14757653261231672258,10709900187440923922,5510,6
1649785352014508,2618348435,1192166765518814840,8017715478062464106,5510,6
1649785352014530,1432715060,1007971501800357108,16067359891168611298,5510,3
1649785352014552,2572686120,8439553484423389198,9799613160516131992,5510,3
1649785352014644,2390634092,12126879376534591871,10429009937979527768,5510,1
1649785352014699,768494820,1816750694067249448,9183682856751870234,5510,6
1649785352014719,2010918851,9962613556675750487,5913596784631215993,5510,5
1649785352014761,118851077,10464761230076585211,13449753270036198666,5510,5
1649785352014781,2866573856,10666991486503970619,15672578122946333862,5510,1
1649785352014804,462185986,15808347522718499657,14503444322056743866,5510,6
1649785352801288,709895607,3784871833652214243,15063063014997187156,2286,2
1649785352014878,216549279,13742285507782817085,482985047465242104,2286,1
1649785352014918,3496448787,15970083737153348230,18428424750642905475,2286,5
1649785352014936,1745202001,8309004754200427090,9392465995538035930,2286,4
1649785352014975,307353198,9453872675417065819,2480574153859572169,2286,4
1649785352014992,657741172,17391928452460749408,13698418421421712919,2286,5
1649785352015008,4134618553,7594618456174302145,2661048128361488675,2286,3
1649785352015049,2558363066,2154823628773041403,5197647464328465120,2286,4
1649785352015065,624835305,13863613661398674898,6809576134832966888,2286,3
1649785352015082,222216820,5017306535162131766,11307447924445769668,2286,6
1649785352015122,1455939885,15634814889501397676,18095625293656090410,2286,1
1649785352801575,1317560092,5670503412278653308,14564853315980782805,6778,4
1649785352015193,99145437,6195487557454326912,6401634408583528032,6778,6
1649785352015212,3464562027,3831501313051908706,11874234382291818038,6778,1
1649785352015228,615064436,6607466872152010264,4164447503517980202,6778,6
1649785352015270,2620303274,9166660255912845238,8706570876106560487,6778,5
1649785352015284,1879807743,6072268446057926111,17283840996308236364,6778,2
1649785352015301,1791755172,2604165140828770061,11514006731265582994,6778,5
1649785352015340,3654704407,1015570221582050644,9165453289464612546,6778,2
1649785352015373,3142529148,6157710369173106368,1670648615748218366,6778,1
1649785352015389,596044115,7886262164707892876,14934340999091045129,6778,6
1649785352015431,114806921,2607452124051406624,9028471933834604742,6778,1
1649785352801885,3319103576,582554355182977331,11329052983041404095,3139,6
1649785352015495,4016025842,16106456454749624960,15950196771008273777,3139,6
1649785352015512,3057043580,13232054538098574705,3429352020700850639,3139,1
1649785352015550,1926313169,17979730637308966212,8281263880584195696,3139,1
1649785352015566,3361457226,10705693112190753144,13506280853353652678,3139,4
1649785352015582,2237340790,13314325537082059777,257889988571131734,3139,2
1649785352015620,3794324627,16423790310218227974,14185115529215556994,3139,5
