timestamp,random_id,user_id,campaign_id,group_id,ad_id,url_hash,domain_hash,zone_id,feedtag,clicked
1649785352910215,1118816055,1804,33,7884,48486,11046298550894594065,9102397103151160794,2228,3,false
1649785352910526,114455682,2986,867,3020,86419,18415070715081657954,2000886341112819270,9894,2,false
1649785352910862,183075935,890,195,5673,76582,15934415063845976672,3047789922955912680,1648,4,false
1649785352911163,1633169359,70,627,2704,67202,17709956687469448587,13290956291411121066,3648,6,false
1649785352911494,1264392541,3017,145,9914,76584,9582619692972113623,7306030789092878710,2515,5,false
1649785352911915,688645556,3927,885,4763,65849,7490596839432613581,13044220859821485599,5806,3,false
1649785352912236,730839601,426,354,9178,78906,10349591440285653367,2540795518460819268,5746,2,false
1649785352912534,3809808442,627,546,5321,39759,8997592198406348853,10353729220194277915,5181,4,false
1649785352912884,2554676087,4685,942,6448,87535,2075463638520437163,15300752196366616376,9536,5,false
1649785352913278,266715520,1362,404,8520,25241,13155020585138268933,7604742637425586711,2992,3,false
1649785352913629,395194032,2929,459,7436,13104,3566343187546386909,15138746667527240958,9120,2,false
1649785352914006,1148398999,2346,69,9148,93289,17688052495875430263,12319113866062609106,4034,4,false
1649785352914340,204756511,2767,711,1177,85595,3649730289657186868,1322035862682531325,3936,2,false
1649785352914673,3116922088,2963,622,1462,10257,14925607414956301610,4723086664974899669,1117,1,false
1649785352915037,3187100856,4322,199,2662,56936,10405344383731569965,9456346317859501411,7381,1,false
1649785352915427,964111173,2056,791,3310,40229,18110287107465418449,11080983182352821334,5323,1,false
1649785352915943,3643476186,4943,416,5950,92434,5144441966927901436,15097149105275801830,8142,2,false
1649785352916503,1251213607,3345,623,4491,71580,6499436155593494657,347129385435261958,6262,4,false
1649785352917310,4116885136,2075,566,167,71625,8250405931648216651,15431973074838969979,2406,5,false
1649785352918133,851910666,1901,694,5902,9221,12344159966142917147,11075753317856338724,2109,3,false
1649785352918605,3684723236,2539,542,991,31798,3465253818399789719,11539501327265714114,9895,3,false
1649785352918923,2806420206,1008,685,6486,80368,13125819442145230903,5196413116444533953,2999,2,false
1649785352919240,3822426490,2142,528,7875,18914,9436784875512341773,13975985192884118591,3368,4,false
1649785352919552,1655154250,4229,39,2853,90579,11723485496822009913,2973609574128270167,2098,3,false
1649785352920248,2602508223,4141,583,3824,70312,17467356230446124241,3195566112655964206,5337,6,false
1649785352920588,2546334594,2355,899,7498,50899,8419212129839208434,3367538175920068281,3135,4,false
1649785352921087,3275066979,3921,128,2142,14462,274218303166539968,11703334553484941362,3496,1,false
1649785352921398,1099687525,2505,250,3454,88809,15947315768839509258,2121895844643306753,3748,4,false
1649785352921735,516261744,342,491,4611,29380,7511768798190158135,18025517906862482179,3237,2,false
1649785352922052,2068253473,3845,673,6889,16389,8133350429989643057,6563832623778306812,2445,5,false
1649785352922461,1760717307,361,656,3409,93894,2688980186146255423,14528150214911713981,7794,6,false
1649785352922826,2641036899,1117,819,6691,58949,9839531814605892814,1384981725252724223,2036,3,false
1649785352923170,2019576462,1650,927,5432,7360,886983084273503428,7057736734576461439,6916,6,false
1649785352923555,2938510884,3632,107,1789,39028,17125971135173182281,3105540785640942598,8820,1,false
1649785352924447,1404247948,1890,385,8724,90603,12257478181187468257,4733695807095059685,4064,5,false
1649785352924924,3739537295,380,113,6476,55330,16907896719587483634,5763251927132995571,9305,1,false
1649785352925253,581021283,4055,11,4036,62051,468376829516818797,14919545255836472752,6317,5,false
1649785352925539,2373856173,2219,73,2165,83511,12771144027936219959,4314125761497501621,6219,1,false
1649785352925867,1273672988,3392,177,6427,73886,8990853820197769202,14390141521475989534,9280,6,false
1649785352926201,2780729071,2837,190,6640,47081,5618158675750956256,10063289211061556787,5018,3,false
1649785352926527,1551777457,1326,729,4624,90499,5949422359445550303,7506691448202732937,8670,1,false
1649785352926816,3305639202,3581,914,1141,26629,6126244349637904062,2092150039983278214,7579,2,false
1649785352927122,3745219021,1580,722,2357,73764,17736253675227162857,1703339017116681369,6394,1,false
1649785352927442,3882877336,838,246,1042,66105,5862916937567991738,12627883885213523016,7394,3,false
1649785352928090,469809126,2619,254,5849,71525,8275696193431372147,3752166800925684075,4345,4,false
1649785352928686,309224070,1235,309,1886,49616,14075760862213152314,17655017472504758637,2599,5,false
1649785352929042,781639789,2125,343,332,10918,16916464579585692569,3906162895491172223,6818,1,false
1649785352929333,1567438456,457,564,9317,74787,12622661963283370727,2436025122573373388,8796,3,false
1649785352929660,3957726373,2370,420,9714,81581,12487224767277347521,8410956843702023051,2316,5,false
1649785352929996,824824784,4739,554,2855,11021,17523129907363645245,3738676327300606923,2953,2,false
1649785352930409,1796063599,1854,53,7394,19614,10105144006282475275,8956509184438821892,7082,2,false
1649785352930711,1108305665,4487,387,680,66545,17560147710767220430,5186957586217987168,4574,4,false
1649785352931014,779435388,610,767,4309,49896,8118399903793326221,11203831985832105255,2329,6,false
1649785352931296,221043570,1443,962,6007,80765,2826818116377042110,4814735397532596078,6480,6,false
1649785352931902,2088785230,4583,571,6428,79400,8244257579740590755,16117851535405449182,5640,4,false
1649785352932537,2849050969,4800,450,134,53806,14840537031897281968,18283739105475439236,6162,5,false
1649785352932909,1608264734,3850,995,996,43514,4322479679572830456,12901247690721350624,6602,2,false
1649785352933259,4013943446,2986,383,3531,69752,16957726457238566488,5811401445889254380,7399,4,false
1649785352933694,25183170,1137,289,8537,53378,15553782265291020272,7273558842084821370,4064,5,false
1649785352934129,1999046809,4440,224,2910,40583,8051028304377612082,12414260955273379041,7478,1,false
1649785352934562,450367866,394,137,6146,94743,3352842996533349203,16295043486397745309,8399,3,false
1649785352934865,2272740629,315,102,9506,3053,15461297750411793343,9077545212094307352,6441,6,false
1649785352935173,3185615886,4565,917,3275,60399,233597958758497982,1020126413176405313,7522,2,false
1649785352935456,3842346271,1214,540,1861,58527,13089963969173424097,1521115959720698814,4521,2,false
1649785352935906,713786779,1168,585,228,10863,11408034414069779012,7333067991909074520,5200,4,false
1649785352936254,1550760264,4278,266,6714,630,11772073665968664349,2953701825374648839,2720,5,false
1649785352936548,2251177739,1028,685,8293,94372,12110874721410577061,16385596931829284566,7672,3,false
1649785352936833,1416431799,289,948,2804,95858,11151655789529996246,5814655120194740852,6872,2,false
1649785352937177,3479332129,3185,633,5181,43026,7467723094809189586,2666874196612722639,4667,4,false
1649785352937491,1588754523,808,155,6912,61797,907662157362117868,8687470633455591820,2587,6,false
1649785352937768,59990871,981,950,7504,76998,14248491107665627880,15403485367943523650,9050,1,false
1649785352938084,3215253925,3909,305,8228,13793,1468502962109309590,10350063417818531931,1584,2,false
1649785352938398,795151012,3344,747,505,45396,1489307818538257418,15423745249710004856,1332,5,false
1649785352938722,63435529,770,345,1242,30763,18356015853655611484,15301391700502189903,8029,3,false
1649785352939003,4016928788,4121,85,1142,20742,204118336104077207,18289698840275145979,1163,1,false
1649785352939276,2688953005,2028,239,518,40191,6219610428129808896,5329734264334709292,6739,3,false
1649785352939849,815235038,4864,635,6770,37176,1216458178672956652,10183087669505454012,1474,4,false
1649785352940356,3176834736,3408,116,714,10420,7808900341518205836,8521196206680760156,4736,6,false
1649785352940711,1012415465,3632,502,1241,55320,2950690031965419761,1545439591636421902,4385,4,false
1649785352941114,2416596424,3751,100,4778,26323,9887641397266146047,17183360566967246264,3354,1,false
1649785352941513,4116721613,4837,535,9391,15132,12572708872095805477,3219007673936524777,6228,1,false
1649785352941900,2446304762,3280,942,6415,10683,12400775314672609266,12547683736051849272,5333,4,false
1649785352942221,2353599505,405,674,1354,72133,14900630429347215777,15256417941414832815,7804,6,false
1649785352942654,2266292482,300,756,3573,45582,12535669680768656533,12486528490723797492,5709,5,false
1649785352942984,747519613,765,41,8977,77093,8087131974036860178,18438006987399970420,5750,5,false
1649785352943375,4239471627,3950,640,5530,21659,9605862113130615916,611630556149299627,6728,1,false
1649785352943934,3862936710,3158,861,9201,16314,3832004899441781057,2238643188522093676,9306,5,false
1649785352944333,981065758,2597,922,1556,35992,9812333033796299562,8904906703982849717,4514,1,false
1649785352944726,585356650,3823,916,3118,75712,12011025961723473211,4685503041512555956,2034,4,false
1649785352945123,3706812396,1877,197,8658,78009,10694365460738228194,10164816174354801302,8770,2,false
1649785352945581,81021376,2240,322,5356,87834,13244746034270579694,15691874667620713947,5354,1,false
1649785352946174,3619944542,1647,518,9071,10027,1487234033817780015,10117578643487895748,6493,1,false
1649785352946897,1892194217,2362,488,8563,73441,6524979531555529041,9255890387584158833,1017,6,false
1649785352947594,1473210785,4832,207,5136,20590,1639357959426344387,6243503087202926781,7165,6,false
1649785352948820,952624167,1089,751,3975,67079,13812772804881546052,15113977910915848366,5451,3,false
1649785352949552,1310297735,2804,689,1775,28960,14431842324889026587,14236361749168804174,7731,1,false
1649785352950288,2981248129,4933,545,1505,65815,11438117424022488798,13086859912103950416,8446,3,false
1649785352950678,3262019473,2831,532,7455,34470,3088615088942977028,11640303264503484423,5005,3,false
1649785352951038,558486254,2136,413,4909,95986,13925598385496945773,532649463704963661,8398,6,false
1649785352951403,2420282537,4879,241,2658,98130,15128762841828439813,10532974263211307868,1928,6,false
1649785352952036,825127666,4018,76,1818,20376,7860720439818300366,5086446256792199032,2496,2,false
1649785352953161,3443259895,1839,381,5364,502,7118316474069806664,4174215998210178161,4452,1,false
1649785352953631,767290787,1612,809,329,87700,16628482309057329256,444548598870344129,6397,6,false
1649785352954062,1618495686,4162,804,4668,8760,11096390092241527059,5597656372033966162,4477,5,false
1649785352954531,4162683960,1568,404,9983,90826,11891606027767888384,5603397684065330782,1618,6,false
1649785352954953,1021161690,2176,301,1134,35707,54726917754471788,15392511351887422434,5112,3,false
1649785352955278,950286219,834,917,8283,83377,9481125237072894940,1957937034773166355,4810,3,false
1649785352955857,1568200373,3287,808,7506,72329,9359883474950492118,9040862974358499655,8166,6,false
1649785352956427,4101050487,4606,7,5761,58076,2438923572530691536,1306221149675474622,2060,4,false
1649785352956740,3604386035,1888,708,5236,86190,2461914903813613583,17046960856287870561,1105,4,false
1649785352957067,3670578413,4015,363,994,39208,9639940076866038043,5706882489058324731,7856,1,false
1649785352957417,634631249,473,774,5710,83350,13365733820072336804,15607991338985560478,9839,5,false
1649785352957766,370744537,970,918,8018,7698,5037358390457397063,1415481321298252948,8177,3,false
1649785352958150,352952743,4112,153,3126,26054,11329480884236281313,6598647600470761520,3113,6,false
1649785352958623,385661444,158,808,5889,56826,9617059990519967466,12728403195585824910,9144,3,false
1649785352959059,1645445702,365,618,2751,42976,6015693567524069557,4498511866134666270,4261,1,false
1649785352959517,1275112490,4932,511,7919,60695,2744239209311728528,13047856243985284881,3088,1,false
1649785352960083,2134699097,839,13,1671,86573,5382265944112274976,14592524264642462672,6829,6,false
1649785352960569,3733554706,1577,685,2244,62086,8809285733332366811,13930004975988236019,4397,3,false
1649785352960979,1303824429,2649,184,1459,81432,2885481836629801574,7320754957115936254,5422,4,false
1649785352961315,3033455980,4478,67,1853,98265,10157987107386744238,16666773043134664315,7658,4,false
1649785352961785,3426156286,3502,369,862,32272,10072823568503345047,15956398754986971437,1658,3,false
1649785352962104,3036659274,899,466,4408,1443,7569815826363975591,14231705592384902826,2575,4,false
1649785352962485,2159025312,621,372,7755,87750,18362816943837510704,15030604575050461798,1434,5,false
1649785352962950,4138530798,3982,785,2224,21385,4128689787523476912,6150812271580352195,9469,1,false
1649785352963264,532914748,2628,404,9393,8949,1802124013782409680,11485988456787013482,3336,2,false
1649785352963631,2465723834,3761,314,8855,55743,12877907905219652190,4988988134984258701,3630,3,false
1649785352964179,3176708264,3707,413,6790,41758,11472545832293270264,14552797072590841864,6797,3,false
1649785352964748,2567200833,4433,341,9722,85317,4938774334088738888,13578521975778479701,3004,3,false
1649785352965119,1931386186,1708,432,7902,3736,1876173915717120506,2785058530988820609,2448,5,false
1649785352965470,3065544216,4031,38,5099,80886,4633600873510231201,1103052932976487600,8837,4,false
1649785352965809,2171279402,2457,595,1511,91312,11662434584863912881,6231629642621604155,3906,4,false
1649785352966287,775873608,188,341,8661,46831,7072662579355271865,15474032918079073886,6140,4,false
1649785352966635,3609818390,921,629,3349,31367,12458127397031123514,940849639399929374,7313,6,false
1649785352966986,2010006899,4465,186,8341,15051,175262154294304837,15494090283680318792,8888,2,false
1649785352967376,2395140576,4409,380,6367,6615,7434192448213770227,12038014778342279276,7856,3,false
1649785352967993,3370022525,1559,725,1728,62323,13148183713136206229,2243439744027951422,4107,1,false
1649785352968334,3277256372,597,332,8237,37019,5427460888221655618,4364269630492627423,3218,2,false
1649785352968617,243138804,3205,821,7832,7341,7152314669014382908,1688749834187456483,3256,6,false
1649785352968950,2417073183,4810,585,3740,98870,9746276153809398211,7056435955220264761,6668,3,false
1649785352969245,3576624666,1972,545,5906,38918,12263169141692165971,5853608037135181059,8674,4,false
1649785352969548,4077388827,4923,109,488,48397,8091552259030772480,8691195201042731621,5531,6,false
1649785352969938,690940091,342,671,2044,72391,9939168164159577482,5010619949094145876,6503,6,false
1649785352970360,1732148747,1164,370,1603,85923,7662146384667354444,9437701033990494958,4172,6,false
1649785352970743,1396769255,4992,539,6243,81091,6055324552814597343,2320486962694544289,3339,2,false
1649785352971053,3071659398,636,40,8809,34598,6765079647210254988,11818264910517940823,3577,5,false
1649785352971369,3735489033,4583,22,3456,39533,11981828733338878795,7491200768945596623,3738,5,false
1649785352971786,2323753458,4105,927,4075,57019,15712581442343155258,15300162454828476077,1501,4,false
1649785352972245,3673832744,1394,448,735,88704,2564680394070699216,10326840153628871190,5751,4,false
1649785352972570,1527986703,1831,36,8719,38599,6060804904330047431,2767285224152474425,8954,3,false
1649785352972874,2066743281,571,149,4233,7721,14454469440056281948,3931966055078835436,8776,1,false
1649785352973172,2031513442,2644,967,2325,39821,9486828818181489940,11079946149535876926,9174,3,false
1649785352973532,2320848105,3307,255,7013,33161,2178593379922134543,3167789697922863912,9026,2,false
1649785352973898,873039865,3824,684,7885,54596,12388901292635071107,6940354786089814221,6862,6,false
1649785352974227,3279268204,4212,195,1773,34840,4548650631530125534,9062466433971332413,5227,2,false
1649785352974593,2295054494,1904,734,7481,13593,17081776146379308604,8426672156208983849,1995,2,false
1649785352974935,3745477967,734,918,7708,77612,11489647805791636784,7643979951456832551,5200,1,false
1649785352975361,557209924,3698,527,5271,62275,10877024332774684814,4970849291832732979,8956,2,false
1649785352975845,3832447365,549,11,6955,88126,9154315201096191628,12387961201293629814,4870,3,false
1649785352976335,1662842369,51,153,394,26404,10390575501743670269,8039796787818137406,8337,6,false
1649785352976681,2743011692,4255,516,3014,23637,14800400359405290822,11230648212014652898,9771,6,false
1649785352977245,906514528,285,75,7514,7552,6205284266726370996,9973498417743378335,1731,1,false
1649785352977602,755383708,1477,437,3691,53187,13927141374212204900,10108167214651400886,6400,3,false
1649785352977937,4168546209,2560,773,6194,97843,900708154127091090,16602245720015945570,9595,4,false
1649785352978254,2045829618,1446,421,9485,12150,12844352143587508880,6157534109516171616,4655,6,false
1649785352978604,2186174463,4033,574,8482,13320,9679806445059582200,5771164882287591428,7019,2,false
1649785352978912,360738918,2239,86,3394,22447,13719951717346234552,4396169623678866791,7159,6,false
1649785352979441,4237105915,1370,677,2379,17620,18117855913526714886,14715288951121706658,9457,2,false
1649785352980169,1776958845,1404,335,7774,67859,11654689117316855858,2414892895160829458,3182,4,false
1649785352980773,3918795333,4079,399,7618,82842,12913624268999030738,461775372574335269,6375,3,false
1649785352981288,2943148174,3540,791,107,75846,10200545702089573223,15708913452010192980,8979,2,false
1649785352981766,1789950723,4,391,5867,96223,8512076546315944716,5482311026472580601,6514,4,false
1649785352982215,3595205593,4706,199,467,97618,7045547960148816681,5162079883464096138,8738,1,false
1649785352982628,1174289989,1690,976,3283,91122,5622049998615729447,15584619725332118233,8539,5,false
1649785352983136,3481129928,1171,401,5630,45338,8689904418334668325,7304463413949890323,3598,4,false
1649785352983619,3308657905,1118,786,3808,23795,15248214610756187792,6744225600442996362,6164,1,false
1649785352984476,1717243299,806,552,254,76257,15806383753032853649,6240558181523076711,2005,3,false
1649785352985037,3493284041,4024,801,3428,63949,16803962435922696932,13878022963785258329,1826,5,false
1649785352985463,1636768593,4770,571,1562,79521,18445774808560455138,8878998053102188049,4443,2,false
1649785352985831,1651199116,3375,808,7335,23804,16422960036789121968,2486061018932610681,8822,6,false
1649785352986171,463529755,1814,851,865,41252,7982316235536650747,17958791575227412504,2524,3,false
1649785352986601,1829317064,3481,369,8931,3271,1403092464607661864,4963745437489596192,8894,3,false
1649785352987108,1788440325,4584,794,9680,31344,12975226817650117468,10203391793895443376,5514,6,false
1649785352987567,2333175931,2348,560,1843,7202,17547670486687272755,14535564311837626861,2824,3,false
1649785352988222,1754681695,4853,52,2601,2917,12940536164768182921,17453894626709133993,4136,4,false
1649785352988615,3278453539,2611,200,1901,30193,12755139330245574474,5067041016202122007,9233,1,false
1649785352988984,1662552220,1509,678,6694,76505,17931141758108527344,10596834422803292034,4645,4,false
1649785352989291,3697013199,4804,598,2171,75998,15164385694867748137,1912042269271826720,5152,3,false
1649785352989608,1676034051,2088,466,5343,68716,2650931487761702168,6962993834515870508,7605,6,false
1649785352989948,1162964595,100,221,4370,22134,13801871259867508451,6254357917127977759,2626,1,false
1649785352990245,984524969,379,52,3796,8542,5374367960739997939,11803860145828276752,3799,4,false
1649785352990669,296390355,2099,249,6895,94174,7743970828539104622,10238488643637051390,1252,3,false
1649785352991044,1357868247,974,651,5385,48171,12361015380654456858,14054585923392357113,6782,2,false
1649785352991397,2025775922,2369,385,2025,68220,18199382126969531193,8042281763166178577,5754,4,false
1649785352992104,851133415,4562,750,9745,24902,4943606464265096618,15305867125550749451,2683,1,false
1649785352992744,3189542461,2394,723,6835,96727,11315666508853378805,1987049908671382707,4916,6,false
1649785352993290,250895000,4869,834,3866,66008,13103884201881874971,8919559952478181558,3558,6,false
1649785352993636,1808588932,1790,357,8485,70990,124586496468750211,5638929401751689040,1033,1,false
1649785352993970,3966983389,1837,957,8437,42470,8494434749687238506,8460005646800968673,7624,3,false
1649785352994307,1153757106,4751,74,3103,6881,4052356825184227770,11039640258206434660,3538,4,false
1649785352994628,3765883861,2365,548,2099,15411,2155947250295159641,12275492036354238734,2453,1,false
1649785352994986,929713424,162,513,4743,63071,8022391172371365201,2006282927782331092,7290,3,false
1649785352995317,2337288902,2990,255,913,20356,9785828489135406664,6228472212092284786,2596,6,false
1649785352995766,219836323,2889,232,8608,73938,13109194047330773716,13769962470378897468,1095,6,false
1649785352996612,2669728662,149,909,3179,88639,193573954713307971,11708185279257786675,6097,4,false
1649785352997218,1525367064,3573,992,5471,80149,14610458374886813233,1999713755044405794,4907,5,false
1649785352997583,3160554126,2844,260,5255,7402,7590221852127300169,17636253758873974510,8632,2,false
1649785352998061,642304115,3277,137,1947,23182,12794634354791876611,15646378430432403489,8042,4,false
1649785352998467,58733742,3220,965,9941,53383,13273755383219669379,13383361678599915211,8234,1,false
1649785352998793,2549500535,1078,847,7515,51642,6970750423554756018,14565828349834211669,7876,3,false
1649785352999188,3330416553,4765,460,5399,31766,944578301160424477,14392426644341353823,5408,5,false
1649785352999555,2479205178,3124,806,1748,25785,678100876750800308,12194066246128370498,9219,6,false
1649785353000695,1115257270,1457,864,1803,12113,9229114627715011718,13612357865514265921,7950,1,false
1649785353001202,1194186924,3068,944,7844,44042,8836338454405272043,8002885471415664996,2817,1,false
1649785353001834,836371034,3009,633,2334,74988,5018160920886428618,10979071443157582578,5917,1,false
1649785353002188,4250369357,3088,16,1620,80451,10676096258510878071,1663529978513324104,3931,3,false
1649785353002507,1423495334,3892,881,8722,51961,12706455594670454922,8104902056226791656,5850,5,false
1649785353002848,308065181,2588,714,213,77765,8449519762119214547,10027952436223016436,2151,4,false
1649785353003198,1451521454,933,948,6065,19991,13081530022158702112,14933015469224846963,2036,6,false
1649785353003519,4207896712,3156,248,7798,2130,6657069081374801145,14447295364399251694,5959,5,false
1649785353003853,3735022172,214,250,965,93015,8301873824927631165,15584049649290591242,9125,3,false
1649785353004176,1213223545,2356,708,5099,16231,11528189374308122331,13450649756799019123,4156,2,false
1649785353004555,1979290081,4947,431,4261,29987,13372228324790034648,2368820292263530631,7744,2,false
1649785353004907,3935678850,3336,458,1068,93444,12468345467745946122,15125113680617509486,9252,4,false
1649785353005250,2516362913,1959,451,7915,22798,13375379290392879825,11242861060778242722,8937,2,false
1649785353005589,977280683,1648,365,7491,31546,11313787332051492442,5477739113051649934,9992,3,false
1649785353005960,445910514,4515,420,8872,68243,14004660866839144711,5700430021762395595,1398,6,false
1649785353006273,1879057902,2900,635,7866,97374,15026433053861236394,7530150888516284902,7614,2,false
1649785353006583,3100533062,2970,472,5804,89085,10219252557005242629,8077151185529864438,1431,1,false
1649785353006905,840234518,218,219,956,59981,8661034878898484808,18367592970948233252,2753,5,false
1649785353007262,570484914,1725,494,611,96233,15336670642304512442,3209942588150603479,7595,5,false
1649785353007683,2610041089,1983,24,3798,97730,11992463820810327936,8376126439526428413,5331,2,false
1649785353008104,2030529547,1436,540,1109,48730,1184874539486260063,9656235406174244356,4335,6,false
1649785353008456,2971745953,4048,921,4167,19272,13904545237180004590,7787731975839343619,3407,4,false
1649785353008829,2584963900,580,630,4377,81511,6717006715027219227,4269700623988841820,9829,4,false
1649785353009345,2548002652,3217,168,4815,8753,1649824401815550439,5012790335235711533,7624,4,false
1649785353009729,3022025512,598,261,4540,66849,16163509888549517623,1005362526744654339,6926,1,false
1649785353010106,556403216,2134,60,9032,610,15267210312900924300,1444506970758768984,8981,3,false
1649785353010545,2667726075,4855,457,4180,28130,12719113305895056284,17300328410501618288,3182,5,false
1649785353010906,682613895,2021,969,1688,92922,12830838726943695798,6252953380998831502,2862,1,false
1649785353011268,417218162,3242,441,1700,52179,8143061025347255164,16243941310812244236,6010,1,false
1649785353011760,2638356169,2265,727,8498,23786,16265102393665550931,5899850719730940576,1540,6,false
1649785353012102,3286901516,2635,679,4293,96596,1553804135232360659,575614882069319594,7243,5,false
1649785353012457,1659743764,3276,99,2251,96226,7823286650115695116,15378828441150957460,9035,6,false
1649785353012762,499867929,499,907,6298,41242,645802443840336454,3733333139477005952,9056,5,false
1649785353013151,2385850782,4747,416,6254,80988,12029475764572515751,14835287114559622165,1752,3,false
1649785353013462,2974468997,2751,881,1109,20189,10701536516222071249,3838217425699616413,2997,2,false
1649785353013834,2460102014,3665,808,7779,39540,7078888787691961941,3835329399184095888,9045,5,false
1649785353014225,2257949549,4221,782,6958,20781,9979734655764856984,7139369303681554754,7298,5,false
1649785353014572,260688489,2538,268,4977,25336,1086649950111047430,17834567387824641945,3481,5,false
1649785353014916,2200657725,4204,429,1595,2579,3643947327620091013,4813095448697820692,1324,1,false
1649785353015296,448978180,4829,319,8744,36862,841831549424180861,12527131529261001406,2528,6,false
1649785353015979,3076695647,2800,264,4620,85746,17549417378221332342,1296163187351480843,7319,4,false
1649785353017102,2523325273,2676,927,4155,28060,697750333987437647,9533171422474948220,8939,5,false
1649785353017792,1026125006,1187,386,6258,43976,16437097364837241314,15437959849948695344,1174,5,false
1649785353018227,685293993,4487,806,8819,14054,7160612748599428171,4280993331962073816,7900,6,false
1649785353018554,946198160,1204,964,1919,79438,15719870259697605326,14095371341981053650,4468,6,false
1649785353019121,796136390,4652,695,3861,65679,6632864233627517966,14742299505868030074,7714,2,false
1649785353019473,3458397450,1858,296,8915,91618,15431193968748745826,5064209399167865213,4574,1,false
1649785353020088,1228107186,4268,220,3001,64959,17782923738485191142,12136435323149085562,8235,6,false
1649785353020460,1580289987,3481,438,5727,58844,15411262036368650536,13424853094382034244,5123,5,false
1649785353020942,1132158327,2359,251,2886,93837,17252759077017336732,9865537803526432729,4775,5,false
1649785353021367,115434479,80,991,253,93820,10979546366307785375,13916363796524835067,8019,3,false
1649785353021686,239631956,2706,228,6279,72780,494212127481685972,10391541980639826272,3117,6,false
1649785353021995,2555610141,259,366,4125,63556,7139538286365219055,17978495382993762749,7297,4,false
1649785353022353,2799435473,299,562,964,10621,309847992993781532,5227420205508982074,4061,1,false
1649785353022685,3882339408,4132,849,9068,39947,16916550597100277860,1849794115121369425,4823,4,false
1649785353023020,3808907704,3725,262,5753,61154,9404009541462943618,9393490676440813822,6700,4,false
1649785353023301,3702347964,4028,184,2838,27926,582555877409151089,18119139614285188037,7925,6,false
1649785353023740,3679602259,1598,419,5687,47237,17498512195390813226,3754487161016148214,7278,3,false
1649785353024069,1121399484,790,163,6699,10937,624027046591114520,2540200566662091829,4371,6,false
1649785353024387,1523633560,4106,90,8683,1642,17730504824547237493,7177678557954068114,6515,5,false
1649785353024659,2605442122,374,989,9645,12339,5858135141658393745,2303040262305581787,3471,5,false
1649785353024952,2520335901,154,774,7973,20922,9221089347324644599,842076488586869441,4135,2,false
1649785353025229,3706631099,1231,972,2754,41817,14236313608884920412,7443633556791919221,6744,2,false
1649785353025569,505394807,4706,118,9606,11925,6556649320329787452,17718000687747818843,9596,6,false
1649785353025869,2785354752,4706,680,5565,37721,17059176226565793277,16112787833012993105,2252,3,false
1649785353026157,2933641035,2343,145,6987,49373,8012848148351104608,7226687296204309958,9608,4,false
1649785353026526,1999587685,4009,565,3855,70867,10059571865902130895,14530753714260920969,1689,6,false
1649785353027001,1332978213,528,549,7682,97147,14967626987988516164,3526351906659460249,2564,3,false
1649785353027426,2045359321,2129,555,6254,56463,10968289661861385683,2258065020105854801,5803,3,false
1649785353027837,470956885,4242,407,9564,1878,16923201141884162243,16199749387726506069,5061,1,false
1649785353028135,2860577088,4377,759,5449,88784,15616748201109846435,4284041494782554096,4581,5,false
1649785353028516,4150542482,3879,424,6228,16187,9929519576040448994,9337748852393914967,2023,6,false
1649785353028798,2525869728,615,594,740,46806,10944573333985379828,6071552469464211587,3015,4,false
1649785353029143,3659811598,2589,712,494,69961,4690011912481857810,13430097341026996272,4790,5,false
1649785353029498,2619028888,3812,812,8626,1671,6461111671829330529,6808558184733168975,6462,4,false
1649785353029818,3211517486,1059,817,6379,78035,9182514107390385113,15616430771063702634,7613,6,false
1649785353030136,2866153896,2961,249,9922,43412,7594198618989666568,3637347564865752578,7523,5,false
1649785353030476,665633556,1238,930,3097,62484,6604251410549089754,2026238626726313902,1657,2,false
1649785353030820,1096420975,4513,171,7950,46091,16515969068698773920,17545411287300836063,6549,1,false
1649785353031163,3324237262,2493,819,9528,37035,2794476616817207576,5188725083349266143,7336,4,false
1649785353031499,295047503,1162,859,2961,13721,13699285861177888362,7753727852237405242,7879,4,false
1649785353031930,3077958219,2213,188,8580,34064,6915970415430835096,3187042160024969481,5248,4,false
1649785353032346,1875635721,3646,678,1996,3261,16086627450036606752,18320043531776431062,7714,1,false
1649785353032762,2221324030,1159,606,5473,11962,15117089554208290083,17202363982640730518,2400,4,false
1649785353033105,3195655902,2009,87,5827,95698,10103898326662260610,14779270080196126419,7871,3,false
1649785353033401,3839434098,2788,353,4951,90199,16652005028464127059,5638967895318216695,5547,6,false
1649785353033733,616397520,3651,377,5324,85763,14849954891636685717,10318931389302708711,3605,6,false
1649785353034147,1536120423,2197,530,6934,64938,11129786360121227579,1127225317147870478,1537,3,false
1649785353034464,2163830722,1302,96,4001,2649,9914370430701799859,2668183524932139825,1242,4,false
1649785353034786,1432684966,255,492,9613,86017,12460038745586994116,15851251896299092604,5631,2,false
1649785353035104,3439898193,407,871,7892,11751,48385497857679069,9020821025217146329,9771,3,false
1649785353035406,3168722062,3409,275,2574,62519,2785612513630890478,15962810850888065762,7581,2,false
1649785353035984,3128028627,3819,204,3436,86732,1695995106468860774,14692959967603071000,4936,3,false
1649785353036652,723833153,4404,282,5626,21976,5039285836195572689,14627354276054158025,5851,1,false
1649785353036982,3738874371,1282,253,3533,62130,11916840658303182485,13652763310136092779,8568,4,false
